STRUCTURE,STRUCTURE_ID,freq,reporter,product,indicators,TIME_PERIOD,OBS_VALUE
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26114070,PQNTFLAG,2012,-
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26114070,PQNTFLAG,2013,-
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26114070,PQNTFLAG,2014,-
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26114070,PQNTFLAG,2015,-
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26114070,PQNTFLAG,2016,-
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26114070,PQNTFLAG,2017,-
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26114070,PQNTFLAG,2018,-
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26114070,PQNTFLAG,2019,-
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26114070,PQNTFLAG,2020,-
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26114070,PQNTFLAG,2021,-
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26114070,PQNTFLAG,2022,-
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26114070,PQNTFLAG,2023,-
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26114070,PQNTFLAG,2024,-
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26114070,PRODVAL,2003,615973066
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26114070,PRODVAL,2004,659788910
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26114070,PRODVAL,2005,618691779
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26114070,PRODVAL,2006,569262152
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26114070,PRODVAL,2007,587512591
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26114070,PRODVAL,2008,541384755
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26114070,PRODVAL,2009,423676565
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26114070,PRODVAL,2010,665239362
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26114070,PRODVAL,2011,802847857
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26114070,PRODVAL,2012,651148853
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26114070,PRODVAL,2013,709346694
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26114070,PRODVAL,2014,646660979
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26114070,PRODVAL,2015,698559005
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26114070,PRODVAL,2016,695715334
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26114070,PRODVAL,2017,833007472
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26114070,PRODVAL,2018,858784797
